# Energy	Energy^2	Magnetic	Magnet^2	Cycles
-0.747484	0.558733	0.017578	0.000309	46
-0.744164	0.553781	0.020508	0.000421	59
-0.751138	0.564208	0.030273	0.000916	32
-0.746461	0.557204	0.042969	0.001846	53
-0.746197	0.556809	0.014648	0.000215	48
-0.741896	0.550410	0.007812	0.000061	54
-0.747004	0.558015	0.021484	0.000462	47
-0.744280	0.553953	0.004883	0.000024	49
-0.754033	0.568566	0.028320	0.000802	50
-0.750674	0.563511	0.029297	0.000858	44
-0.746524	0.557299	0.002930	0.000009	41
-0.754578	0.569387	0.006836	0.000047	47
-0.745993	0.556505	0.035156	0.001236	42
-0.746282	0.556937	0.016602	0.000276	56
-0.746265	0.556912	0.001953	0.000004	48
-0.744439	0.554190	0.031250	0.000977	30
-0.742215	0.550884	0.014648	0.000215	30
-0.749712	0.562068	0.003906	0.000015	42
-0.751325	0.564489	0.020508	0.000421	39
-0.749995	0.562492	0.015625	0.000244	46
-0.742143	0.550776	0.026367	0.000695	35
-0.751077	0.564117	0.025391	0.000645	53
-0.742895	0.551892	0.018555	0.000344	41
-0.749471	0.561706	0.010742	0.000115	36
-0.749766	0.562149	0.016602	0.000276	45
-0.747290	0.558442	0.022461	0.000504	44
-0.745512	0.555788	0.010742	0.000115	48
-0.747866	0.559304	0.031250	0.000977	58
-0.749370	0.561556	0.035156	0.001236	49
-0.748677	0.560518	0.004883	0.000024	40
-0.741570	0.549927	0.019531	0.000381	47
-0.752702	0.566560	0.012695	0.000161	42
-0.740332	0.548092	0.027344	0.000748	46
-0.750024	0.562536	0.008789	0.000077	33
-0.748586	0.560381	0.029297	0.000858	36
-0.746976	0.557973	0.023438	0.000549	34
-0.746722	0.557594	0.022461	0.000504	46
-0.751109	0.564165	0.000000	0.000000	44
-0.749876	0.562314	0.047852	0.002290	35
-0.742615	0.551477	0.002930	0.000009	35
-0.743581	0.552913	0.038086	0.001451	51
-0.746352	0.557041	0.018555	0.000344	43
-0.751537	0.564807	0.031250	0.000977	36
-0.746431	0.557159	0.030273	0.000916	46
-0.752444	0.566172	0.029297	0.000858	62
-0.740291	0.548031	0.037109	0.001377	53
-0.742152	0.550790	0.002930	0.000009	70
-0.748857	0.560787	0.031250	0.000977	38
-0.756015	0.571559	0.041992	0.001763	36
-0.741646	0.550039	0.006836	0.000047	41
-0.756466	0.572241	0.006836	0.000047	44
-0.746885	0.557838	0.019531	0.000381	45
-0.749095	0.561143	0.036133	0.001306	57
-0.747186	0.558286	0.007812	0.000061	48
-0.747691	0.559042	0.002930	0.000009	56
-0.743815	0.553261	0.002930	0.000009	41
-0.750037	0.562556	0.017578	0.000309	33
-0.753359	0.567549	0.030273	0.000916	36
-0.752311	0.565971	0.000000	0.000000	34
-0.747694	0.559046	0.027344	0.000748	37
-0.742426	0.551196	0.007812	0.000061	46
-0.741619	0.549999	0.011719	0.000137	39
-0.742610	0.551469	0.005859	0.000034	40
-0.751521	0.564784	0.039062	0.001526	39
-0.742685	0.551582	0.016602	0.000276	34
-0.748178	0.559770	0.009766	0.000095	74
-0.747188	0.558290	0.019531	0.000381	39
-0.746193	0.556804	0.011719	0.000137	60
-0.745493	0.555760	0.015625	0.000244	44
-0.746575	0.557374	0.023438	0.000549	36
-0.746743	0.557625	0.021484	0.000462	37
-0.752442	0.566169	0.022461	0.000504	42
-0.747380	0.558577	0.031250	0.000977	65
-0.745581	0.555892	0.002930	0.000009	31
-0.739124	0.546304	0.027344	0.000748	27
-0.752958	0.566946	0.005859	0.000034	44
-0.744030	0.553580	0.034180	0.001168	58
-0.745919	0.556395	0.023438	0.000549	34
-0.747714	0.559076	0.008789	0.000077	40
-0.748605	0.560409	0.027344	0.000748	28
-0.749477	0.561716	0.038086	0.001451	43
-0.744947	0.554947	0.025391	0.000645	31
-0.748659	0.560490	0.004883	0.000024	55
-0.746875	0.557823	0.018555	0.000344	87
-0.752042	0.565567	0.008789	0.000077	47
-0.742616	0.551479	0.032227	0.001039	48
-0.745659	0.556008	0.019531	0.000381	53
-0.752398	0.566103	0.028320	0.000802	41
-0.743186	0.552325	0.032227	0.001039	43
-0.742359	0.551096	0.004883	0.000024	37
-0.756014	0.571557	0.024414	0.000596	49
-0.746793	0.557700	0.015625	0.000244	37
-0.744546	0.554349	0.026367	0.000695	38
-0.748325	0.559990	0.018555	0.000344	52
-0.753461	0.567703	0.044922	0.002018	52
-0.744765	0.554676	0.042969	0.001846	46
-0.743211	0.552362	0.000977	0.000001	57
-0.749961	0.562441	0.034180	0.001168	47
-0.737876	0.544461	0.002930	0.000009	45
-0.751478	0.564719	0.000977	0.000001	37
-0.740666	0.548586	0.034180	0.001168	36
-0.741764	0.550214	0.024414	0.000596	44
-0.742488	0.551288	0.025391	0.000645	70
-0.748667	0.560503	0.025391	0.000645	45
-0.750956	0.563935	0.003906	0.000015	43
-0.743271	0.552452	0.001953	0.000004	35
-0.744914	0.554897	0.015625	0.000244	40
-0.750378	0.563068	0.022461	0.000504	48
-0.748859	0.560790	0.047852	0.002290	49
-0.744968	0.554978	0.013672	0.000187	58
-0.750542	0.563314	0.024414	0.000596	39
-0.748127	0.559693	0.030273	0.000916	50
-0.749866	0.562298	0.042969	0.001846	42
-0.755623	0.570966	0.005859	0.000034	61
-0.745153	0.555252	0.002930	0.000009	87
-0.742553	0.551386	0.022461	0.000504	33
-0.751134	0.564202	0.008789	0.000077	40
-0.748080	0.559624	0.031250	0.000977	36
-0.746613	0.557432	0.019531	0.000381	49
-0.742248	0.550933	0.000977	0.000001	38
-0.745491	0.555756	0.015625	0.000244	31
-0.741963	0.550510	0.028320	0.000802	42
-0.748230	0.559848	0.016602	0.000276	52
-0.753472	0.567720	0.051758	0.002679	55
-0.742383	0.551133	0.008789	0.000077	38
-0.744715	0.554600	0.018555	0.000344	66
-0.751214	0.564322	0.013672	0.000187	41
-0.749495	0.561743	0.026367	0.000695	51
-0.743692	0.553077	0.024414	0.000596	44
-0.748559	0.560341	0.037109	0.001377	49
-0.748059	0.559593	0.002930	0.000009	61
-0.748088	0.559636	0.008789	0.000077	52
-0.745963	0.556461	0.009766	0.000095	52
-0.745602	0.555923	0.015625	0.000244	58
-0.746610	0.557427	0.000977	0.000001	64
-0.748777	0.560668	0.010742	0.000115	48
-0.747309	0.558471	0.022461	0.000504	45
-0.750407	0.563111	0.022461	0.000504	45
-0.749317	0.561476	0.023438	0.000549	42
-0.742414	0.551178	0.008789	0.000077	50
-0.748306	0.559961	0.022461	0.000504	47
-0.743461	0.552735	0.012695	0.000161	45
-0.749052	0.561079	0.001953	0.000004	40
-0.748215	0.559826	0.035156	0.001236	50
-0.743152	0.552275	0.054688	0.002991	37
-0.752793	0.566698	0.013672	0.000187	56
-0.748358	0.560039	0.016602	0.000276	46
-0.750511	0.563267	0.026367	0.000695	45
-0.750919	0.563879	0.022461	0.000504	40
-0.750114	0.562671	0.029297	0.000858	49
-0.744033	0.553585	0.013672	0.000187	61
-0.743814	0.553259	0.021484	0.000462	43
-0.747326	0.558496	0.006836	0.000047	50
-0.742390	0.551142	0.010742	0.000115	43
-0.750148	0.562722	0.029297	0.000858	41
-0.751791	0.565189	0.039062	0.001526	44
-0.740368	0.548144	0.023438	0.000549	43
-0.753566	0.567862	0.014648	0.000215	40
-0.750460	0.563190	0.016602	0.000276	42
-0.745420	0.555651	0.001953	0.000004	72
-0.748476	0.560217	0.042969	0.001846	46
-0.748792	0.560689	0.042969	0.001846	48
-0.743725	0.553127	0.023438	0.000549	56
-0.751670	0.565007	0.038086	0.001451	43
-0.743800	0.553238	0.002930	0.000009	62
-0.748205	0.559811	0.018555	0.000344	43
-0.745947	0.556437	0.003906	0.000015	51
-0.744650	0.554503	0.039062	0.001526	52
-0.747212	0.558326	0.038086	0.001451	42
-0.749208	0.561312	0.001953	0.000004	55
-0.745398	0.555619	0.015625	0.000244	46
-0.739289	0.546549	0.002930	0.000009	34
-0.739011	0.546138	0.008789	0.000077	70
-0.742976	0.552014	0.009766	0.000095	43
-0.741673	0.550080	0.034180	0.001168	41
-0.751200	0.564302	0.008789	0.000077	55
-0.746867	0.557811	0.042969	0.001846	46
-0.742367	0.551108	0.020508	0.000421	52
-0.747022	0.558042	0.013672	0.000187	70
-0.755688	0.571065	0.021484	0.000462	58
-0.746797	0.557706	0.026367	0.000695	38
-0.750553	0.563331	0.003906	0.000015	41
-0.745458	0.555708	0.033203	0.001102	37
-0.742278	0.550977	0.013672	0.000187	32
-0.753121	0.567191	0.018555	0.000344	47
-0.740789	0.548768	0.007812	0.000061	52
-0.743186	0.552325	0.022461	0.000504	50
-0.741002	0.549085	0.037109	0.001377	36
-0.748474	0.560213	0.025391	0.000645	57
-0.740755	0.548718	0.017578	0.000309	46
-0.757159	0.573289	0.003906	0.000015	30
-0.745170	0.555278	0.008789	0.000077	25
-0.753358	0.567548	0.021484	0.000462	53
-0.741401	0.549675	0.005859	0.000034	53
-0.747410	0.558622	0.002930	0.000009	43
-0.739753	0.547235	0.041992	0.001763	32
-0.747239	0.558366	0.011719	0.000137	69
-0.753673	0.568024	0.009766	0.000095	54
-0.749457	0.561685	0.036133	0.001306	50
-0.748566	0.560351	0.012695	0.000161	46
-0.748666	0.560501	0.010742	0.000115	38
-0.746077	0.556630	0.031250	0.000977	53
-0.744650	0.554504	0.003906	0.000015	54
-0.748864	0.560797	0.005859	0.000034	54
-0.743668	0.553043	0.011719	0.000137	47
-0.747869	0.559308	0.009766	0.000095	37
-0.739931	0.547497	0.007812	0.000061	47
-0.748202	0.559807	0.021484	0.000462	49
-0.744656	0.554513	0.026367	0.000695	43
-0.747846	0.559274	0.009766	0.000095	32
-0.739383	0.546687	0.002930	0.000009	40
-0.743761	0.553181	0.001953	0.000004	36
-0.751382	0.564575	0.006836	0.000047	39
-0.756066	0.571636	0.002930	0.000009	51
-0.743216	0.552370	0.017578	0.000309	45
-0.743454	0.552723	0.023438	0.000549	33
-0.751090	0.564136	0.005859	0.000034	43
-0.748276	0.559917	0.021484	0.000462	45
-0.748380	0.560072	0.026367	0.000695	31
-0.753580	0.567883	0.038086	0.001451	39
-0.749838	0.562258	0.011719	0.000137	41
-0.744091	0.553671	0.003906	0.000015	56
-0.749250	0.561376	0.008789	0.000077	33
-0.744366	0.554081	0.012695	0.000161	49
-0.751849	0.565276	0.019531	0.000381	31
-0.745738	0.556125	0.038086	0.001451	45
-0.740974	0.549042	0.029297	0.000858	34
-0.741238	0.549434	0.006836	0.000047	44
-0.754938	0.569931	0.029297	0.000858	36
-0.748923	0.560885	0.015625	0.000244	47
-0.749268	0.561402	0.006836	0.000047	61
-0.752610	0.566422	0.035156	0.001236	53
-0.753017	0.567034	0.013672	0.000187	58
-0.750290	0.562935	0.003906	0.000015	43
-0.738280	0.545057	0.050781	0.002579	68
-0.746042	0.556579	0.000000	0.000000	47
-0.746608	0.557423	0.032227	0.001039	37
-0.749330	0.561495	0.002930	0.000009	53
-0.747622	0.558939	0.010742	0.000115	40
-0.752417	0.566131	0.000977	0.000001	34
-0.757597	0.573953	0.004883	0.000024	41
-0.748971	0.560957	0.010742	0.000115	47
-0.745959	0.556454	0.020508	0.000421	46
-0.742982	0.552022	0.023438	0.000549	44
-0.747632	0.558954	0.014648	0.000215	52
-0.753506	0.567771	0.001953	0.000004	51
-0.748759	0.560639	0.004883	0.000024	43
-0.749011	0.561018	0.000977	0.000001	47
-0.751102	0.564155	0.027344	0.000748	50
-0.745045	0.555093	0.015625	0.000244	33
-0.742210	0.550876	0.018555	0.000344	43
-0.739165	0.546365	0.013672	0.000187	37
-0.748734	0.560603	0.008789	0.000077	39
-0.740248	0.547967	0.007812	0.000061	39
-0.749163	0.561245	0.008789	0.000077	40
-0.748163	0.559748	0.020508	0.000421	45
-0.746986	0.557988	0.030273	0.000916	48
-0.752315	0.565978	0.007812	0.000061	39
-0.746999	0.558008	0.002930	0.000009	77
-0.745866	0.556316	0.042969	0.001846	34
-0.744739	0.554636	0.006836	0.000047	57
-0.748139	0.559712	0.032227	0.001039	52
-0.747623	0.558940	0.014648	0.000215	65
-0.747892	0.559342	0.017578	0.000309	34
-0.748566	0.560351	0.027344	0.000748	38
-0.740051	0.547675	0.001953	0.000004	47
-0.741507	0.549833	0.021484	0.000462	64
-0.751065	0.564099	0.006836	0.000047	63
-0.749604	0.561906	0.008789	0.000077	30
-0.750564	0.563347	0.021484	0.000462	31
-0.745583	0.555894	0.034180	0.001168	56
-0.753499	0.567761	0.007812	0.000061	45
-0.745608	0.555931	0.027344	0.000748	46
-0.757557	0.573892	0.024414	0.000596	30
-0.741796	0.550261	0.010742	0.000115	42
-0.752124	0.565691	0.028320	0.000802	36
-0.739450	0.546787	0.051758	0.002679	59
-0.744527	0.554320	0.011719	0.000137	61
-0.746575	0.557374	0.002930	0.000009	52
-0.747673	0.559015	0.003906	0.000015	52
-0.743281	0.552467	0.019531	0.000381	52
-0.744522	0.554314	0.000977	0.000001	46
-0.744115	0.553706	0.010742	0.000115	34
-0.751948	0.565426	0.049805	0.002481	37
-0.749656	0.561985	0.000977	0.000001	47
-0.746450	0.557188	0.010742	0.000115	57
-0.735519	0.540988	0.024414	0.000596	34
-0.749192	0.561288	0.008789	0.000077	53
-0.741615	0.549993	0.019531	0.000381	41
-0.755928	0.571427	0.011719	0.000137	53
-0.736652	0.542656	0.030273	0.000916	39
-0.748751	0.560628	0.018555	0.000344	52
-0.750979	0.563969	0.004883	0.000024	38
-0.746225	0.556852	0.034180	0.001168	38
-0.748986	0.560980	0.000977	0.000001	65
-0.753063	0.567104	0.029297	0.000858	43
-0.748345	0.560020	0.036133	0.001306	59
-0.746560	0.557351	0.027344	0.000748	34
-0.753869	0.568319	0.003906	0.000015	76
-0.749175	0.561263	0.012695	0.000161	53
-0.750207	0.562811	0.031250	0.000977	51
-0.750195	0.562792	0.016602	0.000276	46
-0.745751	0.556144	0.013672	0.000187	41
-0.741371	0.549631	0.002930	0.000009	42
-0.748135	0.559706	0.027344	0.000748	53
-0.745889	0.556351	0.033203	0.001102	50
-0.748199	0.559802	0.007812	0.000061	57
-0.755017	0.570051	0.009766	0.000095	68
-0.749146	0.561220	0.012695	0.000161	62
-0.745767	0.556168	0.020508	0.000421	43
-0.748708	0.560563	0.034180	0.001168	60
-0.746163	0.556759	0.007812	0.000061	33
-0.750633	0.563450	0.009766	0.000095	77
-0.749867	0.562300	0.023438	0.000549	60
-0.745725	0.556106	0.043945	0.001931	45
-0.747888	0.559337	0.032227	0.001039	40
-0.745994	0.556507	0.011719	0.000137	49
-0.752218	0.565832	0.030273	0.000916	51
-0.748846	0.560770	0.009766	0.000095	49
-0.749930	0.562396	0.004883	0.000024	61
-0.748421	0.560134	0.004883	0.000024	49
-0.750875	0.563813	0.009766	0.000095	42
-0.746786	0.557689	0.021484	0.000462	44
-0.748233	0.559853	0.007812	0.000061	45
-0.746423	0.557148	0.026367	0.000695	47
-0.750908	0.563862	0.001953	0.000004	58
-0.744042	0.553599	0.008789	0.000077	45
-0.743941	0.553448	0.019531	0.000381	40
-0.745725	0.556106	0.030273	0.000916	58
-0.753171	0.567267	0.018555	0.000344	57
-0.744876	0.554840	0.031250	0.000977	46
-0.744571	0.554386	0.041992	0.001763	36
-0.744205	0.553842	0.016602	0.000276	41
-0.749599	0.561898	0.018555	0.000344	50
-0.742563	0.551400	0.009766	0.000095	42
-0.743589	0.552925	0.003906	0.000015	60
-0.757773	0.574220	0.011719	0.000137	54
-0.738028	0.544686	0.003906	0.000015	42
-0.743234	0.552397	0.008789	0.000077	45
-0.743883	0.553361	0.022461	0.000504	56
-0.748893	0.560841	0.001953	0.000004	38
-0.746960	0.557949	0.035156	0.001236	33
-0.746805	0.557717	0.009766	0.000095	51
-0.742026	0.550603	0.018555	0.000344	36
-0.745052	0.555102	0.014648	0.000215	36
-0.747131	0.558205	0.015625	0.000244	45
-0.749423	0.561635	0.030273	0.000916	73
-0.741190	0.549363	0.000977	0.000001	46
-0.735823	0.541436	0.004883	0.000024	32
-0.748500	0.560252	0.006836	0.000047	49
-0.739858	0.547389	0.026367	0.000695	51
-0.746454	0.557194	0.025391	0.000645	47
-0.748179	0.559771	0.000977	0.000001	37
-0.740012	0.547617	0.012695	0.000161	38
-0.744558	0.554367	0.006836	0.000047	51
-0.741433	0.549722	0.009766	0.000095	52
-0.745636	0.555973	0.031250	0.000977	45
-0.742296	0.551003	0.019531	0.000381	35
-0.746377	0.557078	0.012695	0.000161	56
-0.752775	0.566670	0.009766	0.000095	44
-0.741564	0.549918	0.012695	0.000161	40
-0.752166	0.565754	0.012695	0.000161	41
-0.741801	0.550269	0.014648	0.000215	51
-0.744250	0.553909	0.015625	0.000244	36
-0.745260	0.555412	0.002930	0.000009	53
-0.752243	0.565870	0.003906	0.000015	57
-0.741926	0.550454	0.017578	0.000309	40
-0.748588	0.560384	0.003906	0.000015	43
-0.739228	0.546459	0.014648	0.000215	41
-0.754016	0.568540	0.011719	0.000137	46
-0.746168	0.556767	0.006836	0.000047	47
-0.742814	0.551773	0.026367	0.000695	38
-0.757931	0.574459	0.000000	0.000000	38
-0.752302	0.565959	0.029297	0.000858	29
-0.743172	0.552304	0.000000	0.000000	31
-0.747745	0.559122	0.000000	0.000000	57
-0.738943	0.546036	0.024414	0.000596	44
-0.747184	0.558284	0.010742	0.000115	30
-0.741581	0.549942	0.024414	0.000596	54
-0.742295	0.551002	0.040039	0.001603	44
-0.750712	0.563569	0.018555	0.000344	54
-0.749472	0.561708	0.057617	0.003320	49
-0.744482	0.554253	0.014648	0.000215	33
-0.749816	0.562223	0.013672	0.000187	38
-0.747435	0.558659	0.000977	0.000001	54
-0.749841	0.562261	0.035156	0.001236	58
-0.755210	0.570342	0.020508	0.000421	42
-0.749441	0.561661	0.011719	0.000137	50
-0.750526	0.563290	0.015625	0.000244	45
-0.750579	0.563368	0.010742	0.000115	61
-0.750119	0.562679	0.020508	0.000421	44
-0.743730	0.553134	0.012695	0.000161	54
-0.749724	0.562086	0.009766	0.000095	48
-0.745756	0.556151	0.019531	0.000381	48
