# Energy	Energy^2	Magnetic	Magnet^2
-0.750068	0.562603	0.039062	0.001526
-0.750238	0.562857	0.000000	0.000000
-0.749155	0.561233	0.023438	0.000549
-0.754111	0.568683	0.007812	0.000061
-0.732534	0.536607	0.039062	0.001526
-0.730317	0.533362	0.085938	0.007385
-0.734242	0.539112	0.062500	0.003906
-0.725700	0.526640	0.023438	0.000549
-0.737515	0.543928	0.046875	0.002197
-0.735106	0.540381	0.023438	0.000549
-0.749086	0.561130	0.062500	0.003906
-0.760130	0.577797	0.000000	0.000000
-0.740481	0.548312	0.085938	0.007385
-0.712334	0.507419	0.085938	0.007385
-0.739280	0.546535	0.070312	0.004944
-0.744267	0.553934	0.023438	0.000549
-0.748948	0.560924	0.054688	0.002991
-0.741026	0.549119	0.039062	0.001526
-0.740774	0.548745	0.070312	0.004944
-0.738862	0.545917	0.015625	0.000244
-0.743110	0.552212	0.015625	0.000244
-0.739574	0.546970	0.023438	0.000549
-0.732311	0.536280	0.125000	0.015625
-0.741827	0.550307	0.007812	0.000061
-0.748512	0.560270	0.007812	0.000061
-0.740473	0.548300	0.039062	0.001526
-0.736243	0.542054	0.085938	0.007385
-0.735021	0.540256	0.031250	0.000977
-0.755886	0.571364	0.039062	0.001526
-0.750220	0.562830	0.039062	0.001526
-0.737227	0.543504	0.039062	0.001526
-0.737658	0.544139	0.031250	0.000977
-0.725488	0.526333	0.039062	0.001526
-0.756616	0.572468	0.007812	0.000061
-0.734415	0.539366	0.046875	0.002197
-0.755816	0.571258	0.062500	0.003906
-0.747645	0.558973	0.062500	0.003906
-0.743903	0.553391	0.023438	0.000549
-0.733559	0.538109	0.000000	0.000000
-0.733543	0.538086	0.046875	0.002197
-0.731074	0.534469	0.007812	0.000061
-0.779229	0.607199	0.054688	0.002991
-0.739223	0.546451	0.070312	0.004944
-0.759460	0.576780	0.023438	0.000549
-0.736318	0.542164	0.070312	0.004944
-0.748719	0.560580	0.007812	0.000061
-0.731017	0.534385	0.070312	0.004944
-0.737757	0.544285	0.062500	0.003906
-0.751838	0.565260	0.031250	0.000977
-0.745701	0.556070	0.031250	0.000977
-0.721285	0.520253	0.015625	0.000244
-0.741308	0.549538	0.007812	0.000061
-0.752834	0.566760	0.046875	0.002197
-0.740972	0.549039	0.015625	0.000244
-0.729704	0.532468	0.054688	0.002991
-0.748171	0.559760	0.046875	0.002197
-0.733460	0.537963	0.015625	0.000244
-0.767427	0.588944	0.031250	0.000977
-0.733447	0.537945	0.031250	0.000977
-0.716558	0.513455	0.070312	0.004944
-0.747653	0.558986	0.023438	0.000549
-0.724973	0.525586	0.085938	0.007385
-0.735758	0.541340	0.125000	0.015625
-0.737400	0.543759	0.085938	0.007385
-0.741334	0.549576	0.101562	0.010315
-0.748578	0.560368	0.031250	0.000977
-0.743163	0.552291	0.085938	0.007385
-0.717741	0.515153	0.164062	0.026917
-0.744867	0.554827	0.015625	0.000244
-0.727286	0.528945	0.046875	0.002197
-0.761936	0.580546	0.078125	0.006104
-0.739207	0.546426	0.156250	0.024414
-0.735336	0.540720	0.007812	0.000061
-0.748827	0.560742	0.007812	0.000061
-0.736325	0.542174	0.046875	0.002197
-0.757805	0.574268	0.109375	0.011963
-0.738507	0.545393	0.015625	0.000244
-0.741805	0.550275	0.062500	0.003906
-0.742375	0.551121	0.046875	0.002197
-0.716296	0.513080	0.031250	0.000977
