# Energy	Energy^2	Magnetic	Magnet^2
-0.751740	0.565113	0.009766	0.000095
-0.749408	0.561612	0.001953	0.000004
-0.748992	0.560988	0.048828	0.002384
-0.752438	0.566162	0.046875	0.002197
-0.754827	0.569764	0.010742	0.000115
-0.756598	0.572441	0.013672	0.000187
-0.754837	0.569779	0.008789	0.000077
-0.753614	0.567934	0.033203	0.001102
-0.750816	0.563725	0.007812	0.000061
-0.753008	0.567021	0.013672	0.000187
-0.754269	0.568922	0.000000	0.000000
-0.757002	0.573052	0.029297	0.000858
-0.750178	0.562767	0.007812	0.000061
-0.754775	0.569685	0.001953	0.000004
-0.761284	0.579553	0.008789	0.000077
-0.750037	0.562556	0.007812	0.000061
-0.756087	0.571667	0.008789	0.000077
-0.758110	0.574731	0.013672	0.000187
-0.754555	0.569353	0.000000	0.000000
-0.760610	0.578528	0.015625	0.000244
-0.755515	0.570803	0.006836	0.000047
-0.751960	0.565444	0.020508	0.000421
-0.752141	0.565717	0.016602	0.000276
-0.751884	0.565329	0.014648	0.000215
-0.759210	0.576400	0.006836	0.000047
-0.753791	0.568200	0.013672	0.000187
-0.760540	0.578421	0.012695	0.000161
-0.749018	0.561028	0.020508	0.000421
-0.751840	0.565264	0.008789	0.000077
-0.751941	0.565415	0.004883	0.000024
-0.748623	0.560436	0.034180	0.001168
-0.754300	0.568969	0.011719	0.000137
-0.755674	0.571044	0.006836	0.000047
-0.759921	0.577480	0.022461	0.000504
# Energy	Energy^2	Magnetic	Magnet^2
-0.756648	0.572516	0.032227	0.001039
-0.754741	0.569635	0.002930	0.000009
-0.752180	0.565775	0.013672	0.000187
-0.756186	0.571818	0.019531	0.000381
-0.755495	0.570772	0.003906	0.000015
-0.756695	0.572588	0.000977	0.000001
-0.752064	0.565601	0.013672	0.000187
-0.760523	0.578396	0.009766	0.000095
-0.753373	0.567571	0.020508	0.000421
-0.750511	0.563266	0.014648	0.000215
-0.758476	0.575285	0.009766	0.000095
-0.758172	0.574825	0.005859	0.000034
-0.755432	0.570678	0.005859	0.000034
-0.753519	0.567791	0.005859	0.000034
