# Energy	Energy^2	Magnetic	Magnet^2	Cycles
-0.758652	0.575553	0.062500	0.003906	20
-0.711776	0.506625	0.015625	0.000244	24
-0.713352	0.508872	0.031250	0.000977	29
-0.712020	0.506972	0.015625	0.000244	49
-0.704633	0.496508	0.015625	0.000244	36
-0.721708	0.520862	0.046875	0.002197	42
-0.762961	0.582109	0.125000	0.015625	36
-0.755843	0.571298	0.125000	0.015625	24
-0.715623	0.512116	0.000000	0.000000	26
-0.726348	0.527582	0.125000	0.015625	32
-0.715260	0.511597	0.187500	0.035156	31
-0.710318	0.504552	0.062500	0.003906	25
-0.700709	0.490993	0.015625	0.000244	44
-0.691808	0.478598	0.125000	0.015625	34
-0.736059	0.541782	0.109375	0.011963	55
-0.762916	0.582041	0.046875	0.002197	32
-0.733093	0.537426	0.015625	0.000244	35
-0.735205	0.540526	0.109375	0.011963	31
-0.758225	0.574905	0.078125	0.006104	51
-0.737317	0.543637	0.046875	0.002197	25
-0.746295	0.556957	0.031250	0.000977	23
-0.708740	0.502313	0.046875	0.002197	38
-0.731160	0.534594	0.093750	0.008789	25
-0.739225	0.546454	0.031250	0.000977	41
-0.722443	0.521924	0.109375	0.011963	35
-0.728314	0.530442	0.015625	0.000244	35
-0.680920	0.463652	0.000000	0.000000	35
-0.704232	0.495942	0.015625	0.000244	28
-0.707629	0.500738	0.109375	0.011963	27
-0.713495	0.509076	0.031250	0.000977	24
-0.742101	0.550713	0.093750	0.008789	21
-0.721614	0.520727	0.046875	0.002197	38
-0.721350	0.520346	0.000000	0.000000	23
-0.712840	0.508141	0.078125	0.006104	49
-0.729572	0.532275	0.046875	0.002197	22
-0.702362	0.493312	0.234375	0.054932	23
-0.700878	0.491230	0.062500	0.003906	24
-0.707319	0.500301	0.031250	0.000977	38
-0.716599	0.513515	0.062500	0.003906	24
-0.709555	0.503468	0.125000	0.015625	23
-0.744516	0.554305	0.078125	0.006104	24
-0.705047	0.497091	0.046875	0.002197	34
-0.722399	0.521860	0.171875	0.029541	27
-0.748624	0.560438	0.046875	0.002197	51
-0.735555	0.541041	0.015625	0.000244	49
-0.704957	0.496965	0.156250	0.024414	40
-0.711545	0.506296	0.250000	0.062500	32
-0.740310	0.548058	0.046875	0.002197	27
-0.739903	0.547457	0.046875	0.002197	20
-0.705381	0.497562	0.031250	0.000977	30
-0.723657	0.523679	0.140625	0.019775	32
