# Energy	Energy^2	Magnetic	Magnet^2
-0.657577	0.432407	0.000000	0.000000
-0.692906	0.480119	0.062500	0.003906
-0.680169	0.462629	0.125000	0.015625
-0.730335	0.533389	0.062500	0.003906
-0.627914	0.394275	0.125000	0.015625
-0.707156	0.500070	0.062500	0.003906
-0.736491	0.542418	0.125000	0.015625
-0.664122	0.441058	0.125000	0.015625
-0.654177	0.427947	0.375000	0.140625
-0.742926	0.551940	0.125000	0.015625
-0.716509	0.513385	0.375000	0.140625
-0.674893	0.455480	0.062500	0.003906
-0.677747	0.459340	0.062500	0.003906
-0.615862	0.379286	0.125000	0.015625
-0.733109	0.537449	0.187500	0.035156
-0.675838	0.456757	0.000000	0.000000
-0.618929	0.383073	0.250000	0.062500
-0.664426	0.441462	0.062500	0.003906
-0.649054	0.421271	0.062500	0.003906
-0.680635	0.463265	0.062500	0.003906
-0.653364	0.426885	0.062500	0.003906
-0.685394	0.469765	0.062500	0.003906
-0.641748	0.411840	0.187500	0.035156
-0.704859	0.496826	0.250000	0.062500
-0.667324	0.445322	0.062500	0.003906
-0.678725	0.460667	0.062500	0.003906
-0.722138	0.521483	0.000000	0.000000
-0.690778	0.477174	0.000000	0.000000
-0.661550	0.437649	0.062500	0.003906
-0.729062	0.531531	0.187500	0.035156
-0.717219	0.514403	0.250000	0.062500
-0.710309	0.504539	0.062500	0.003906
-0.808970	0.654432	0.000000	0.000000
-0.809896	0.655932	0.062500	0.003906
-0.659858	0.435413	0.125000	0.015625
-0.726096	0.527216	0.062500	0.003906
-0.726813	0.528256	0.125000	0.015625
-0.669511	0.448245	0.000000	0.000000
-0.666578	0.444327	0.312500	0.097656
-0.679355	0.461523	0.312500	0.097656
-0.676320	0.457409	0.250000	0.062500
-0.659254	0.434616	0.250000	0.062500
-0.753956	0.568449	0.250000	0.062500
-0.719565	0.517774	0.500000	0.250000
-0.735244	0.540584	0.187500	0.035156
-0.748497	0.560248	0.125000	0.015625
-0.651325	0.424225	0.062500	0.003906
-0.658613	0.433771	0.125000	0.015625
-0.695184	0.483281	0.062500	0.003906
-0.660231	0.435905	0.312500	0.097656
-0.671403	0.450782	0.187500	0.035156
-0.643009	0.413460	0.062500	0.003906
-0.671112	0.450391	0.062500	0.003906
-0.652304	0.425501	0.000000	0.000000
-0.659192	0.434534	0.250000	0.062500
-0.741159	0.549316	0.125000	0.015625
-0.715604	0.512089	0.375000	0.140625
-0.659341	0.434730	0.125000	0.015625
-0.705930	0.498338	0.062500	0.003906
-0.741573	0.549931	0.187500	0.035156
-0.673463	0.453553	0.125000	0.015625
-0.698300	0.487623	0.062500	0.003906
-0.649511	0.421864	0.250000	0.062500
-0.658777	0.433988	0.375000	0.140625
-0.706467	0.499096	0.250000	0.062500
-0.644156	0.414937	0.062500	0.003906
-0.662590	0.439025	0.187500	0.035156
-0.683491	0.467161	0.125000	0.015625
-0.677586	0.459123	0.187500	0.035156
-0.688562	0.474118	0.125000	0.015625
-0.685635	0.470095	0.062500	0.003906
-0.645350	0.416477	0.062500	0.003906
-0.671970	0.451543	0.125000	0.015625
-0.667311	0.445304	0.062500	0.003906
-0.753903	0.568369	0.187500	0.035156
-0.623248	0.388438	0.125000	0.015625
-0.636860	0.405591	0.187500	0.035156
-0.710594	0.504944	0.250000	0.062500
-0.647217	0.418889	0.187500	0.035156
-0.679379	0.461556	0.062500	0.003906
-0.731410	0.534960	0.000000	0.000000
-0.757762	0.574204	0.312500	0.097656
-0.749941	0.562411	0.312500	0.097656
-0.667339	0.445342	0.250000	0.062500
-0.714743	0.510857	0.125000	0.015625
-0.654491	0.428358	0.187500	0.035156
-0.710445	0.504732	0.062500	0.003906
-0.735777	0.541367	0.062500	0.003906
-0.683893	0.467709	0.062500	0.003906
-0.643709	0.414362	0.000000	0.000000
-0.613035	0.375812	0.375000	0.140625
-0.713994	0.509787	0.062500	0.003906
-0.681588	0.464562	0.062500	0.003906
-0.716876	0.513911	0.375000	0.140625
-0.708591	0.502101	0.250000	0.062500
-0.678586	0.460479	0.250000	0.062500
-0.698913	0.488479	0.062500	0.003906
-0.715451	0.511870	0.125000	0.015625
-0.641276	0.411235	0.062500	0.003906
-0.677724	0.459309	0.125000	0.015625
-0.669638	0.448415	0.062500	0.003906
-0.725583	0.526471	0.125000	0.015625
-0.616851	0.380506	0.125000	0.015625
-0.714248	0.510150	0.125000	0.015625
-0.676956	0.458269	0.250000	0.062500
-0.699372	0.489121	0.062500	0.003906
-0.672170	0.451813	0.000000	0.000000
-0.714823	0.510972	0.375000	0.140625
-0.728922	0.531328	0.000000	0.000000
-0.674056	0.454352	0.062500	0.003906
-0.672635	0.452438	0.062500	0.003906
